id,cause_of_death,region_origin,missing,dead,incident_region,date,source,reliability,lat,lon,affected_nationality
134701,Shot_or_Stabbed,Horn of Africa (P),0,5.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,15.41308594,32.71728516,UNKNOWN
134702,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,2.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,12.958679199999999,36.14752197,UNKNOWN
134703,Starvation,Horn of Africa (P),0,2.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,14.01507568,35.38012695,UNKNOWN
134704,Vehicle_Accident,Horn of Africa (P),0,10.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,20.36853027,23.92828369,UNKNOWN
134705,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),0,1.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,30.24047852,20.19567871,UNKNOWN
134706,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,12.96032715,36.15008545,UNKNOWN
134707,Starvation,Horn of Africa (P),0,3.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,26.96087647,14.49169922,UNKNOWN
134708,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,8.0,North Africa,20/03/2016,Regional Mixed Migration Secretariat,,21.92590332,24.03808594,UNKNOWN
134709,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,24/03/2016,Regional Mixed Migration Secretariat,,21.80047607,31.38830566,UNKNOWN
134710,Shot_or_Stabbed,Horn of Africa (P),0,3.0,North Africa,29/03/2016,Regional Mixed Migration Secretariat,,23.28491211,32.45367432,UNKNOWN
134711,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Horn of Africa,31/03/2016,Regional Mixed Migration Secretariat,,1.231689453,42.70770264,UNKNOWN
134712,Shot_or_Stabbed,Horn of Africa (P),0,1.0,Horn of Africa,31/03/2016,Regional Mixed Migration Secretariat,,0.49108886700000004,42.78210449,UNKNOWN
134713,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),0,5.0,North Africa,08/04/2016,Regional Mixed Migration Secretariat,,19.0637207,33.9586792,UNKNOWN
134714,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,7.0,North Africa,08/04/2016,Regional Mixed Migration Secretariat,,23.8112793,32.68432617,UNKNOWN
134715,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,13/04/2016,Regional Mixed Migration Secretariat,,30.58410645,32.7833252,UNKNOWN
134716,Vehicle_Accident,Horn of Africa (P),0,3.0,North Africa,16/04/2016,Regional Mixed Migration Secretariat,,19.25048828,34.11248779,UNKNOWN
134717,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,16/04/2016,Regional Mixed Migration Secretariat,,19.73730469,33.25567627,UNKNOWN
134718,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Horn of Africa,18/04/2016,Regional Mixed Migration Secretariat,,6.763671875,40.28692627,UNKNOWN
134719,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),0,1.0,Horn of Africa,18/04/2016,Regional Mixed Migration Secretariat,,8.214904785,47.30712891,UNKNOWN
134720,Vehicle_Accident,Horn of Africa (P),0,3.0,North Africa,18/04/2016,Regional Mixed Migration Secretariat,,15.48272705,32.5559082,UNKNOWN
134721,Other,Horn of Africa (P),0,1.0,Sub-Saharan Africa,19/04/2016,Regional Mixed Migration Secretariat,,-4.574707031,39.22131348,UNKNOWN
134722,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,3.0,North Africa,19/04/2016,Regional Mixed Migration Secretariat,,18.44488525,30.15887451,UNKNOWN
134723,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,1.0,North Africa,19/04/2016,Regional Mixed Migration Secretariat,,24.07232666,32.79431152,UNKNOWN
134724,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,2.0,North Africa,20/04/2016,Regional Mixed Migration Secretariat,,20.71667481,34.21148682,UNKNOWN
134725,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Sexual_abuse,Horn of Africa (P),0,2.0,North Africa,20/04/2016,Regional Mixed Migration Secretariat,,29.55029297,31.45947266,UNKNOWN
134726,Vehicle_Accident Other,Horn of Africa (P),0,5.0,North Africa,20/04/2016,Regional Mixed Migration Secretariat,,21.79907227,31.37127686,UNKNOWN
134727,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,3.0,North Africa,20/04/2016,Regional Mixed Migration Secretariat,,19.53649902,33.23712158,UNKNOWN
134728,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,2.0,North Africa,21/04/2016,Regional Mixed Migration Secretariat,,15.50067139,32.55987549,UNKNOWN
134729,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,2.0,North Africa,21/04/2016,Regional Mixed Migration Secretariat,,18.44488525,30.15887451,UNKNOWN
134730,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,1.0,North Africa,21/04/2016,Regional Mixed Migration Secretariat,,24.08892822,32.89990234,UNKNOWN
134731,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,2.0,North Africa,21/04/2016,Regional Mixed Migration Secretariat,,18.44488525,30.15887451,UNKNOWN
134732,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,3.0,North Africa,21/04/2016,Regional Mixed Migration Secretariat,,24.28070068,32.72009277,UNKNOWN
134733,Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),0,2.0,North Africa,13/05/2016,Regional Mixed Migration Secretariat,,21.70568848,24.08752441,UNKNOWN
134734,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,2.0,North Africa,15/05/2016,Regional Mixed Migration Secretariat,,20.26068115,31.04467773,UNKNOWN
134735,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),0,6.0,North Africa,15/05/2016,Regional Mixed Migration Secretariat,,19.53649902,33.23712158,UNKNOWN
134736,Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,2.0,North Africa,15/05/2016,Regional Mixed Migration Secretariat,,24.11248779,32.99090576,UNKNOWN
134737,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,North Africa,18/05/2016,Regional Mixed Migration Secretariat,,9.312683105,42.12268066,UNKNOWN
134738,Vehicle_Accident,Horn of Africa (P),0,2.0,Horn of Africa,18/05/2016,Regional Mixed Migration Secretariat,,14.02429199,35.36871338,UNKNOWN
134739,Excessive_physical_abuse,Horn of Africa (P),0,1.0,North Africa,19/05/2016,Regional Mixed Migration Secretariat,,23.3112793,21.85687256,UNKNOWN
134740,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),0,2.0,Sub-Saharan Africa,19/05/2016,Regional Mixed Migration Secretariat,,-9.234313965,38.31671143,UNKNOWN
134741,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,3.0,North Africa,19/05/2016,Regional Mixed Migration Secretariat,,19.53570557,33.32067871,UNKNOWN
134742,Other,Horn of Africa (P),0,9.0,North Africa,20/05/2016,Regional Mixed Migration Secretariat,,15.34429932,32.8348999,UNKNOWN
134743,Vehicle_Accident,Horn of Africa (P),0,3.0,North Africa,21/05/2016,Regional Mixed Migration Secretariat,,20.98931885,25.17529297,UNKNOWN
134744,Other,Horn of Africa (P),0,5.0,North Africa,21/05/2016,Regional Mixed Migration Secretariat,,24.87011719,32.89587402,UNKNOWN
134745,Vehicle_Accident,Horn of Africa (P),0,1.0,North Africa,22/05/2016,Regional Mixed Migration Secretariat,,21.79907227,31.37127686,UNKNOWN
134746,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,1.0,North Africa,22/05/2016,Regional Mixed Migration Secretariat,,18.44488525,30.15887451,UNKNOWN
134747,Sickness_and_lack_of_access_to_medicines Dehydration Vehicle_Accident,Horn of Africa (P),0,1.0,North Africa,22/05/2016,Regional Mixed Migration Secretariat,,24.28070068,32.72009277,UNKNOWN
134748,Shot_or_Stabbed,Horn of Africa (P),0,1.0,Horn of Africa,22/05/2016,Regional Mixed Migration Secretariat,,0.515075684,42.07568359,UNKNOWN
134749,Excessive_physical_abuse,Horn of Africa (P),0,3.0,North Africa,02/06/2016,Regional Mixed Migration Secretariat,,29.50012207,34.00012207,UNKNOWN
134750,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,North Africa,04/06/2016,Regional Mixed Migration Secretariat,,16.2388916,32.76489258,UNKNOWN
134751,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,04/06/2016,Regional Mixed Migration Secretariat,,17.21667481,32.65209961,UNKNOWN
134752,Shot_or_Stabbed,Horn of Africa (P),0,1.0,North Africa,08/06/2016,Regional Mixed Migration Secretariat,,15.16247559,36.44311523,UNKNOWN
134753,Shot_or_Stabbed,Horn of Africa (P),0,2.0,Horn of Africa,09/06/2016,Regional Mixed Migration Secretariat,,2.7221069339999997,44.47369385,UNKNOWN
134754,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa (P),0,1.0,North Africa,10/06/2016,Regional Mixed Migration Secretariat,,18.4375,33.46331787,UNKNOWN
134755,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Horn of Africa,11/06/2016,Regional Mixed Migration Secretariat,,9.356872559,42.79547119,UNKNOWN
134756,Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,2.0,North Africa,11/06/2016,Regional Mixed Migration Secretariat,,22.33709717,31.62567139,UNKNOWN
134757,Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,3.0,North Africa,11/06/2016,Regional Mixed Migration Secretariat,,18.73712158,33.81048584,UNKNOWN
134758,Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,1.0,North Africa,11/06/2016,Regional Mixed Migration Secretariat,,19.53570557,33.32067871,UNKNOWN
134759,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Horn of Africa,12/06/2016,Regional Mixed Migration Secretariat,,9.312683105,42.12268066,UNKNOWN
134760,Excessive_physical_abuse,Horn of Africa (P),0,1.0,North Africa,13/06/2016,Regional Mixed Migration Secretariat,,14.09887695,33.22570801,UNKNOWN
134761,"Sickness_and_lack_of_access_to_medicines, Dehydration",Horn of Africa (P),0,1.0,Horn of Africa,14/06/2016,Regional Mixed Migration Secretariat,,9.525878906,45.534729,UNKNOWN
134762,"Harsh_weather_lack_of_adequate_shelter, Suffocation, Excessive_physical_abuse, Sexual_abuse",Horn of Africa (P),0,2.0,North Africa,14/06/2016,Regional Mixed Migration Secretariat,,19.54730225,33.14428711,UNKNOWN
134763,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,2.0,North Africa,14/06/2016,Regional Mixed Migration Secretariat,,22.42272949,31.61187744,UNKNOWN
134764,Vehicle_Accident,Horn of Africa (P),0,3.0,North Africa,15/06/2016,Regional Mixed Migration Secretariat,,15.50067139,32.55987549,UNKNOWN
134765,Vehicle_Accident,Horn of Africa (P),0,3.0,North Africa,15/06/2016,Regional Mixed Migration Secretariat,,17.70269775,34.04168701,UNKNOWN
134766,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,North Africa,17/06/2016,Regional Mixed Migration Secretariat,,15.75567627,32.66192627,UNKNOWN
134767,Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),0,11.0,North Africa,17/06/2016,Regional Mixed Migration Secretariat,,23.94470215,32.68151856,UNKNOWN
134768,Shot_or_Stabbed,Horn of Africa (P),0,2.0,Horn of Africa,17/06/2016,Regional Mixed Migration Secretariat,,15.60992432,37.33673096,UNKNOWN
134769,"Sickness_and_lack_of_access_to_medicines, Starvation, Dehydration, Excessive_physical_abuse, Sexual_abuse",Horn of Africa (P),0,4.0,North Africa,17/06/2016,Regional Mixed Migration Secretariat,,23.92132568,32.63751221,UNKNOWN
134770,"Sickness_and_lack_of_access_to_medicines, Dehydration",Horn of Africa (P),0,1.0,Horn of Africa,20/06/2016,Regional Mixed Migration Secretariat,,9.469726562,45.61291504,UNKNOWN
134771,Vehicle_Accident,Horn of Africa (P),0,1.0,Horn of Africa,20/06/2016,Regional Mixed Migration Secretariat,,12.95288086,36.15527344,UNKNOWN
134772,Vehicle_Accident,Horn of Africa (P),0,1.0,North Africa,20/06/2016,Regional Mixed Migration Secretariat,,23.83947754,32.67547607,UNKNOWN
134773,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),0,3.0,North Africa,20/06/2016,Regional Mixed Migration Secretariat,,17.79089356,34.01647949,UNKNOWN
134774,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,20/06/2016,Regional Mixed Migration Secretariat,,18.01690674,34.01068115,UNKNOWN
134775,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,1.0,North Africa,20/06/2016,Regional Mixed Migration Secretariat,,23.75469971,32.85290527,UNKNOWN
134776,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa (P),0,5.0,North Africa,20/06/2016,Regional Mixed Migration Secretariat,,19.61669922,29.63348389,UNKNOWN
134777,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,9.0,North Africa,21/06/2016,Regional Mixed Migration Secretariat,,21.58612061,31.56768799,UNKNOWN
134778,Shot_or_Stabbed,Horn of Africa (P),0,1.0,Sub-Saharan Africa,23/06/2016,Regional Mixed Migration Secretariat,,-14.38909912,34.3203125,UNKNOWN
134779,Vehicle_Accident,Horn of Africa (P),0,2.0,Sub-Saharan Africa,24/06/2016,Regional Mixed Migration Secretariat,,-9.335083008,32.75488281,UNKNOWN
134780,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,2.0,North Africa,02/07/2016,Regional Mixed Migration Secretariat,,15.81152344,32.628479,UNKNOWN
134781,Shot_or_Stabbed,Horn of Africa (P),0,1.0,Horn of Africa,06/07/2016,Regional Mixed Migration Secretariat,,15.14550781,36.49468994,UNKNOWN
134782,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,North Africa,06/07/2016,Regional Mixed Migration Secretariat,,24.03167725,32.921875,UNKNOWN
134783,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,07/07/2016,Regional Mixed Migration Secretariat,,18.26068115,33.97888184,UNKNOWN
134784,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa (P),0,4.0,North Africa,09/07/2016,Regional Mixed Migration Secretariat,,15.64770508,32.48071289,UNKNOWN
134785,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,09/07/2016,Regional Mixed Migration Secretariat,,17.71289063,34.04467773,UNKNOWN
134786,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,3.0,North Africa,09/07/2016,Regional Mixed Migration Secretariat,,16.19488525,32.69567871,UNKNOWN
134787,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Sub-Saharan Africa,12/07/2016,Regional Mixed Migration Secretariat,,-11.80749512,34.64428711,UNKNOWN
134788,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),0,5.0,North Africa,12/07/2016,Regional Mixed Migration Secretariat,,21.93109131,31.44628906,UNKNOWN
134789,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),0,3.0,North Africa,12/07/2016,Regional Mixed Migration Secretariat,,20.0178833,31.87127686,UNKNOWN
134790,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,1.0,North Africa,12/07/2016,Regional Mixed Migration Secretariat,,15.64770508,32.48071289,UNKNOWN
134791,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),0,6.0,North Africa,14/07/2016,Regional Mixed Migration Secretariat,,21.6638794,31.43792725,UNKNOWN
134792,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),0,2.0,North Africa,14/07/2016,Regional Mixed Migration Secretariat,,17.91412354,34.00311279,UNKNOWN
134793,Vehicle_Accident,Horn of Africa (P),0,1.0,North Africa,16/07/2016,Regional Mixed Migration Secretariat,,18.18310547,34.03131104,UNKNOWN
134794,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Horn of Africa,17/07/2016,Regional Mixed Migration Secretariat,,8.545715332,47.43469238,UNKNOWN
134795,Vehicle_Accident Shot_or_Stabbed,Horn of Africa (P),0,3.0,Horn of Africa,18/07/2016,Regional Mixed Migration Secretariat,,9.405700684,45.68927002,UNKNOWN
134796,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),0,3.0,North Africa,18/07/2016,Regional Mixed Migration Secretariat,,17.671875,34.00848389,UNKNOWN
134797,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Vehicle_Accident Sexual_abuse,Horn of Africa (P),0,4.0,North Africa,19/07/2016,Regional Mixed Migration Secretariat,,19.53570557,33.32067871,UNKNOWN
134798,Other,Horn of Africa (P),0,1.0,North Africa,19/07/2016,Regional Mixed Migration Secretariat,,-9.316589355,33.70007324,UNKNOWN
134799,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Horn of Africa,20/07/2016,Regional Mixed Migration Secretariat,,9.578308105,41.8638916,UNKNOWN
134800,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),0,1.0,Horn of Africa,20/07/2016,Regional Mixed Migration Secretariat,,8.408081055,48.49432373,UNKNOWN
134801,Vehicle_Accident,Horn of Africa (P),0,3.0,North Africa,20/07/2016,Regional Mixed Migration Secretariat,,15.50067139,32.55987549,UNKNOWN
134802,Starvation Dehydration Suffocation Excessive_physical_abuse,Sub-Saharan Africa,0,2.0,North Africa,20/07/2016,Regional Mixed Migration Secretariat,Partially Verified,19.63787842,37.19110107,UNKNOWN
134804,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),0,2.0,North Africa,21/07/2016,Regional Mixed Migration Secretariat,,21.11151123,34.27612305,UNKNOWN
134805,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),0,6.0,North Africa,01/08/2016,Regional Mixed Migration Secretariat,,19.53570557,33.32067871,UNKNOWN
134806,Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),0,6.0,North Africa,01/08/2016,Regional Mixed Migration Secretariat,,23.34350586,32.09631348,UNKNOWN
134807,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),0,3.0,North Africa,04/08/2016,Regional Mixed Migration Secretariat,,19.53570557,33.32067871,UNKNOWN
134808,"Sickness_and_lack_of_access_to_medicines, Dehydration, Harsh_weather_lack_of_adequate_shelter",Horn of Africa (P),0,1.0,North Africa,11/08/2016,Regional Mixed Migration Secretariat,,24.08892822,32.89990234,UNKNOWN
134809,Shot_or_Stabbed,Horn of Africa (P),0,2.0,Horn of Africa,11/08/2016,Regional Mixed Migration Secretariat,,15.70251465,36.98651123,UNKNOWN
134810,Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),0,1.0,North Africa,11/08/2016,Regional Mixed Migration Secretariat,,14.09887695,33.22570801,UNKNOWN
134811,Vehicle_Accident,Horn of Africa (P),0,2.0,North Africa,13/08/2016,Regional Mixed Migration Secretariat,,14.0402832,35.36987305,UNKNOWN
